Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
120996,1051,431,53,42,9999,0,1317,0,3733,4916,2,2,1171,441,1353,1,0,61,60,36,0,0,0,61,0,1832,1920,2021,2772,0,5,50,39,45,52,5,0,0,14,36,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,279,26,17,1,99,1,0,1,24,39,10,5,95,0,58,1400,1400,121
121999,1051,431,53,42,9999,0,1311,0,3733,4893,2,2,1171,441,1353,1,0,60,60,37,0,0,0,105,0,1832,1920,2617,2764,0,17,44,42,44,44,5,17,0,0,39,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,291,26,17,1,99,1,0,1,25,39,9,5,95,0,60,944,944,121
122996,1051,431,53,42,9999,0,1279,0,3733,4774,2,2,1171,441,1353,1,0,60,60,36,0,0,0,59,0,1832,1920,1657,2752,0,19,59,39,47,59,5,19,10,10,36,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,246,26,17,1,99,1,0,1,22,40,11,5,95,0,61,1213,1213,121
123997,1051,431,53,42,9999,0,1350,0,3733,5039,2,2,1171,441,1353,1,0,60,60,36,0,0,0,73,0,1832,1920,1880,2768,0,18,61,52,56,69,5,5,18,10,35,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,19,25,1,100,0,0,2,27,43,10,0,100,0,60,736,736,121
124997,1051,431,53,42,9999,0,1204,0,3746,4510,2,2,1171,441,1353,1,0,60,60,36,0,0,0,36,0,1832,1920,1708,983,0,0,29,38,40,31,0,0,0,0,17,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,19,25,1,100,0,0,2,23,43,7,0,100,0,0,0,0,121
125998,1051,431,53,42,9999,0,1196,0,3746,4480,2,2,1171,441,1353,1,0,60,60,36,0,0,0,21,0,1832,1920,1586,1027,0,13,52,25,31,25,5,9,13,5,17,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,19,25,1,100,0,0,2,21,43,6,0,100,0,0,0,0,121
126997,1051,431,53,42,9999,0,1197,0,3746,4483,2,2,1171,441,1353,1,0,60,60,36,0,0,0,12,0,1832,1920,1536,1023,0,5,47,39,42,36,4,5,5,10,16,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,18,25,1,100,0,0,2,21,43,7,0,100,0,0,0,0,121
127998,1051,431,53,42,9999,0,1190,0,3746,4457,2,2,1171,441,1353,1,0,60,60,37,0,0,0,16,0,1832,1920,1813,1074,0,17,52,50,47,38,17,5,5,10,18,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,19,25,1,100,0,0,2,28,43,9,0,100,0,0,0,0,121
128998,1051,431,53,42,9999,0,1222,0,3746,4577,2,2,1171,441,1353,1,0,60,60,36,0,0,0,58,0,1832,1920,2450,1088,0,9,52,52,39,36,0,9,0,0,23,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,21,25,1,100,0,0,2,38,44,10,0,100,0,0,0,0,121
129998,1051,431,53,42,9999,0,1227,0,3746,4596,2,2,1171,441,1353,1,0,60,60,37,0,0,0,61,0,1832,1920,2598,1069,0,0,44,33,29,39,0,0,0,10,24,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,22,26,1,100,0,0,1,39,44,11,0,100,0,0,0,0,121
130997,1051,431,53,42,9999,0,1221,0,3746,4573,2,2,1171,441,1353,1,0,60,60,36,0,0,0,24,0,1832,1920,2499,1077,0,5,27,45,42,30,5,0,0,10,23,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,22,26,1,100,0,0,1,38,44,10,0,100,0,0,0,0,121
131997,1051,431,53,42,9999,0,1223,0,3746,4581,2,2,1171,441,1353,1,0,60,60,36,0,0,0,23,0,1832,1920,2779,1075,0,5,59,38,47,38,5,0,0,5,25,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,23,26,1,100,0,0,1,43,43,5,0,100,0,0,0,0,121
133003,1051,431,53,42,9999,0,1302,0,3746,4877,2,2,2419,441,2000,1,0,60,60,36,0,0,0,66,0,1832,1920,2586,1448,298,17,42,50,42,38,17,13,0,0,28,0,0,6547,500,0,416,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,38,43,1,100,0,0,1,38,39,8,3,97,0,0,0,298,121
143001,903,515,53,42,9999,0,1270,0,3733,4740,2,2,1171,441,1353,1,0,47,60,36,0,0,6,160,0,1832,1920,2457,1006,0,5,33,33,29,35,5,0,5,0,22,0,0,6630,584,0,499,6,506,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,21,26,1,100,0,0,2,39,46,12,0,100,0,0,0,0,121
143996,903,515,53,42,9999,0,1269,0,3733,4737,2,2,1171,441,1353,1,0,61,60,36,0,0,0,105,0,1832,1920,2448,1005,0,0,55,30,27,42,0,0,0,5,23,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,21,26,1,100,0,0,1,38,45,12,0,100,0,0,0,0,121
144996,903,515,53,42,9999,0,1216,0,3744,4552,2,2,1171,441,1353,1,0,60,60,36,0,0,0,38,0,1832,1920,2285,1048,0,9,38,35,39,40,9,5,0,9,22,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,21,25,1,100,0,0,1,40,45,12,0,100,0,0,0,0,121
145997,903,515,53,42,9999,0,1209,0,3744,4526,2,2,1171,441,1353,1,0,60,60,36,0,0,0,36,0,1832,1920,2431,1070,0,5,22,52,27,25,5,0,0,5,23,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,22,26,1,100,0,0,1,40,44,10,0,100,0,0,0,0,121
146997,903,515,53,42,9999,0,1254,0,3744,4694,2,2,1171,441,1353,1,0,60,60,37,0,0,0,117,0,1832,1920,2832,1102,0,17,17,55,36,38,9,0,17,0,24,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,23,26,1,100,0,0,1,42,43,8,0,100,0,0,0,0,121
147997,903,515,53,42,9999,0,1254,0,3744,4694,2,2,1171,441,1353,1,0,60,60,36,0,0,0,129,0,1832,1920,2808,1498,301,5,60,42,45,23,0,5,0,5,31,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,22,26,1,100,0,0,1,43,45,12,0,100,0,0,0,301,121
148997,903,515,53,42,9999,0,1220,0,3744,4567,2,2,1171,441,1353,1,0,60,60,36,0,0,0,93,0,1832,1920,2583,1107,0,5,31,23,39,33,5,0,0,17,24,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,22,26,1,100,0,0,1,42,45,12,0,100,0,0,0,0,121
149997,903,515,53,42,9999,0,1333,0,3744,4990,2,2,1171,441,1353,1,0,60,60,37,0,0,0,70,0,1832,1920,2783,1429,511,5,47,55,30,36,5,0,0,5,30,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,39,43,1,100,0,0,1,37,38,9,3,97,0,0,0,511,121
150997,903,515,53,42,9999,0,1310,0,3744,4904,2,2,1171,441,1353,1,0,60,60,36,0,0,0,53,0,1832,1920,2659,1421,433,5,38,39,52,45,5,5,5,5,30,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,42,45,1,100,0,0,1,40,38,5,3,97,0,0,0,433,121
151998,903,515,53,42,9999,0,1291,0,3744,4833,2,2,1171,441,1353,1,0,60,60,37,0,0,0,62,0,1832,1920,2817,1430,415,9,66,52,36,27,5,9,0,13,30,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,38,45,1,100,0,0,1,40,39,10,3,97,0,0,0,415,121
152997,903,515,53,42,9999,0,1223,0,3744,4578,2,2,1171,441,1353,1,0,60,60,36,0,0,0,58,0,1832,1920,2898,1085,0,9,44,36,39,23,9,0,0,9,26,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,23,26,1,100,0,0,1,44,44,11,0,100,0,0,0,0,121
153998,903,515,53,42,9999,0,1231,0,3744,4608,2,2,1171,441,1353,1,0,60,60,36,0,0,0,37,0,1832,1920,2865,1125,0,17,44,54,26,35,9,5,17,0,25,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,30,38,1,100,0,0,1,42,41,11,2,98,0,0,0,0,121
154997,903,515,53,42,9999,0,1215,0,3744,4548,2,2,1171,441,1353,1,0,60,60,36,0,0,0,17,0,1832,1920,2777,1136,0,5,52,31,39,36,4,0,5,5,25,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,22,26,1,100,0,0,1,44,45,12,0,100,0,0,0,0,121
155998,903,515,52,42,9999,0,1252,0,3744,4687,2,2,1171,441,1353,1,0,60,60,37,0,0,0,22,0,1832,1920,2493,1081,0,9,57,47,55,50,9,0,5,0,23,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,22,26,1,100,0,0,1,42,45,12,0,100,0,0,0,0,121
156997,903,515,52,42,9999,0,1240,0,3744,4642,2,2,1171,441,1353,1,0,60,60,36,0,0,0,297,0,1832,1920,2609,1091,0,0,42,31,36,47,0,0,0,10,23,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,22,26,1,100,0,0,1,41,45,13,0,100,0,0,0,0,121
157999,903,515,52,42,9999,0,1240,0,3744,4642,2,2,1171,441,1353,1,0,60,60,36,0,0,0,31,0,1832,1920,2607,1101,0,19,55,50,55,55,16,19,10,19,6,0,0,6630,584,0,499,6,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,2,99,1,0,5,42,41,0,0,100,0,0,0,0,121
158998,903,515,52,42,9999,0,1458,0,3744,5458,2,2,1171,441,1804,1,0,11,60,36,0,0,55,22,0,1832,1920,3039,1011,0,19,43,50,40,50,10,10,19,28,26,0,0,6630,584,0,499,6,506,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
159997,903,515,52,42,9999,0,1500,0,3744,6042,2,2,1171,441,1353,1,0,57,60,90,0,0,7,119,0,1824,1920,3292,1505,0,26,47,44,36,55,26,19,19,17,32,0,0,6630,584,0,499,6,506,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,44,31,2,100,0,0,1,18,33,5,0,100,0,0,0,0,121
160998,903,515,52,42,9999,0,1500,0,3718,5740,2,2,1171,441,1353,1,0,60,60,85,0,0,1,85,0,1824,1920,3538,1190,0,22,55,44,44,47,22,14,10,0,29,0,0,6630,584,0,499,6,506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
161999,903,515,52,42,9999,0,1500,0,3718,5855,2,2,1171,441,1353,1,0,60,60,82,0,0,1,133,0,1824,1920,3451,1228,0,33,50,39,42,47,10,33,30,0,28,0,0,6630,584,0,499,6,506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
163004,499,696,52,42,9999,0,1500,0,3718,5919,2,2,1171,441,1353,1,0,55,60,81,0,0,10,53,0,1824,1920,3401,1186,0,26,57,26,44,44,19,26,25,5,28,0,0,7034,765,0,680,6,687,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
163998,499,696,52,42,9999,0,1500,0,3718,5893,2,2,1171,441,1555,1,0,57,60,82,0,0,10,55,0,1824,1920,3342,1188,0,23,47,47,37,50,11,5,23,14,29,0,0,7034,765,0,680,6,687,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
164998,499,696,52,42,9999,0,1500,0,3712,6006,2,2,1171,441,1555,1,0,61,60,86,0,0,2,50,0,1824,1920,3372,1159,0,27,63,47,35,56,27,23,25,0,29,0,0,7034,765,0,680,6,687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
165999,499,696,52,42,9999,0,1500,0,3712,5890,2,2,1171,441,1555,1,0,60,60,90,0,0,2,12,0,1824,1920,3174,1180,0,28,55,38,38,55,11,27,28,5,27,0,0,7034,765,0,680,6,687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
166998,499,696,52,42,9999,0,1500,0,3712,5942,2,2,1171,441,1555,1,0,60,60,92,0,0,4,8,0,1824,1920,3437,1226,0,39,50,41,25,37,33,23,39,13,29,0,0,7034,765,0,680,6,687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
167998,499,696,52,42,9999,0,1500,0,3712,5931,2,2,1171,441,1555,1,0,60,60,90,0,0,1,37,0,1824,1920,3479,1187,0,37,64,37,42,44,5,27,37,5,29,0,0,7034,765,0,680,6,687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,20,38,0,0,100,0,0,0,0,121
168999,499,696,52,42,9999,0,1500,0,3712,5879,2,2,1171,441,1555,1,0,59,60,90,0,0,5,72,0,1824,1920,3274,1228,0,33,50,21,44,55,27,33,25,0,30,0,0,7034,765,0,680,6,687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
169998,499,696,52,42,9999,0,1500,0,3712,5972,2,2,1171,441,1555,1,0,61,60,91,0,0,5,93,0,1824,1920,3466,1208,0,23,55,44,42,39,19,23,21,13,29,0,0,7034,765,0,680,6,687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
170999,499,696,52,42,9999,0,1456,0,3712,5404,2,2,1171,441,1555,1,0,60,60,92,0,0,4,46,0,1824,1920,3438,1193,0,23,50,47,54,50,10,23,21,10,30,0,0,7034,765,0,680,6,687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
171998,499,696,52,42,9999,0,1486,0,3712,5516,2,2,1171,441,1353,1,0,57,60,92,0,0,5,8,0,1824,1920,3151,1015,0,26,55,36,50,36,26,14,22,0,27,0,0,7034,765,0,680,6,687,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
172999,499,696,52,42,9999,0,1500,0,3712,5601,2,2,1171,441,1353,1,0,59,60,94,0,0,2,79,0,1824,1920,3195,1077,0,22,47,27,52,52,14,22,19,0,27,0,0,7034,765,0,680,6,687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,29,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
173999,499,696,52,42,9999,0,1487,0,3712,5519,2,2,1171,441,1353,1,0,60,60,92,0,0,1,70,0,1824,1920,3213,1076,0,19,41,38,35,42,14,5,19,10,27,0,0,7034,765,0,680,6,687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
174999,499,696,52,42,9999,0,1498,0,3718,5569,2,2,1171,441,1353,1,0,59,60,85,0,0,6,135,0,1824,1920,3205,1090,0,19,57,36,41,42,19,10,15,10,27,0,0,7034,765,0,680,6,687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
175999,499,696,52,42,9999,0,1333,0,3718,4956,2,2,1171,441,1555,1,0,58,60,78,0,0,6,107,0,1824,1920,3169,1043,0,25,60,29,50,47,25,0,14,0,17,0,0,7034,765,0,680,6,687,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,28,22,1,100,0,0,2,15,39,0,0,100,0,0,0,0,121
176999,499,696,52,42,9999,0,1452,0,3718,5398,2,2,1171,441,1555,1,0,46,60,78,0,0,20,42,0,1824,1920,3171,1073,0,18,63,59,50,60,5,18,18,13,23,0,0,7034,765,0,680,6,687,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
177999,499,696,52,42,9999,0,1500,0,3718,5603,2,2,1171,441,1555,1,0,56,60,83,0,0,8,32,0,1824,1920,3171,1244,0,19,56,47,50,29,10,5,19,14,30,0,0,7034,765,0,680,6,687,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
178999,499,696,52,42,9999,0,1465,0,3718,5446,2,2,1171,441,1353,1,0,60,60,83,0,0,1,32,0,1824,1920,3202,1057,0,22,47,11,44,52,22,15,14,0,27,0,0,7034,765,0,680,6,687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
179999,499,696,52,42,9999,0,1348,0,3718,5011,2,2,1171,441,1353,1,0,60,60,80,0,0,0,40,0,1824,1920,2817,810,0,29,42,33,39,56,19,29,14,0,19,0,0,7034,765,0,680,6,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,29,23,1,100,0,0,1,15,39,0,0,100,0,0,0,0,121
180999,499,696,52,42,9999,0,1483,0,3718,5513,2,2,1171,441,1353,1,0,49,60,76,0,0,16,31,0,1824,1920,3090,965,0,19,47,35,38,57,14,19,14,10,27,0,0,7034,765,0,680,6,687,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
181999,499,696,52,42,9999,0,1500,0,3718,5577,2,2,1171,441,1555,1,0,61,60,76,0,0,1,19,0,1824,1920,3046,1110,0,14,47,35,39,39,14,14,14,5,21,0,0,7034,765,0,680,6,687,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
183006,500,695,52,42,9999,0,1499,0,3718,5573,2,2,1171,441,1555,1,0,56,60,75,0,0,7,20,0,1824,1920,3291,1120,0,26,50,39,47,44,26,5,5,5,28,0,0,7034,764,0,679,6,686,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
184000,500,695,52,42,9999,0,1500,0,3718,5599,2,2,1171,441,1555,1,0,60,60,76,0,0,2,68,0,1824,1920,3258,1117,0,14,50,23,44,47,10,14,14,13,27,0,0,7034,764,0,679,6,686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
184999,500,695,52,42,9999,0,1500,0,3717,5620,2,2,1171,441,1555,1,0,59,60,76,0,0,4,38,0,1824,1920,3020,1103,0,19,52,47,29,47,19,19,10,10,27,0,0,7034,764,0,679,6,686,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
186000,500,695,52,42,9999,0,1337,0,3717,4969,2,2,1171,441,1555,1,0,59,60,74,0,0,4,43,0,1824,1920,2865,787,0,33,44,38,42,39,10,33,5,0,20,0,0,7034,764,0,679,6,686,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,30,23,1,100,0,0,1,14,38,0,0,100,0,0,0,0,121
187000,500,695,52,42,9999,0,1492,0,3717,5545,2,2,1171,441,1555,1,0,55,60,75,0,0,13,89,0,1824,1920,3036,1061,0,26,55,28,38,57,25,14,26,9,27,0,0,7034,764,0,679,6,686,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
187999,500,695,52,42,9999,0,1500,0,3717,5608,2,2,1171,441,1555,1,0,60,60,77,0,0,4,31,0,1824,1920,3224,1083,0,31,61,47,62,57,14,31,14,9,28,0,0,7034,764,0,679,6,686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
188999,500,695,52,42,9999,0,1495,0,3717,5556,2,2,1171,441,1555,1,0,60,60,75,0,0,0,59,0,1824,1920,3335,1093,0,11,61,47,50,57,5,11,10,18,27,0,0,7034,764,0,679,6,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
189999,500,695,52,42,9999,0,1496,0,3717,5560,2,2,1171,441,1804,1,0,61,60,74,0,0,0,63,0,1824,1920,3064,1104,0,29,35,47,50,39,22,29,14,0,28,0,0,7034,764,0,679,6,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
191000,500,695,52,42,9999,0,1500,0,3717,5657,2,2,1171,441,1353,1,0,60,60,71,0,0,2,55,0,1824,1920,3167,1086,0,14,50,47,28,60,10,5,14,0,23,0,0,7034,764,0,679,6,686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
192001,500,695,52,42,9999,0,1500,0,3717,5980,2,2,1171,441,1353,1,0,53,60,72,0,0,8,53,0,1824,1920,3150,1154,301,22,50,42,50,47,5,22,5,5,29,0,0,7034,764,0,679,6,686,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,42,41,2,100,0,0,1,18,36,0,1,99,0,0,0,301,121
193000,500,695,52,42,9999,0,1500,0,3715,5646,2,2,1171,441,1353,1,0,61,60,74,0,0,3,43,0,1824,1920,3329,1098,0,18,63,33,44,38,18,15,14,9,28,0,0,7034,764,0,679,6,686,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
194000,500,695,52,43,9999,0,1500,0,3715,5739,2,2,1171,441,1353,1,0,60,60,77,0,0,0,65,0,1824,1920,3335,1256,0,31,52,44,44,38,31,15,22,5,29,0,0,7034,764,0,679,6,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
195000,500,695,52,43,9999,0,1500,0,3711,5804,2,2,1171,441,1353,1,0,60,60,78,0,0,0,73,0,1824,1920,3372,1147,0,27,50,36,57,33,19,27,19,17,29,0,0,7034,764,0,679,6,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
196000,500,695,52,43,9999,0,1500,0,3711,6037,2,2,1171,441,1353,1,0,60,60,78,0,0,3,41,0,1824,1920,3491,1168,0,27,52,47,25,47,27,27,15,13,30,0,0,7034,764,0,679,6,686,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
197000,500,695,52,43,9999,0,1500,0,3711,5889,2,2,1171,441,1353,1,0,60,60,80,0,0,3,71,0,1824,1920,3377,1156,0,23,55,38,29,44,23,11,15,0,28,0,0,7034,764,0,679,6,686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
198001,500,695,52,43,9999,0,1500,0,3711,6104,2,2,1171,441,1353,1,0,61,60,84,0,0,4,109,0,1824,1920,3316,1159,0,23,69,50,35,55,11,16,23,0,27,0,0,7034,764,0,679,6,686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
