Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
74970,310,468,37,44,9999,0,1500,0,3628,5978,2,2,1171,441,1353,1,0,60,60,82,0,0,0,44,0,1824,1920,3357,1127,0,19,57,29,50,42,19,10,11,0,28,0,0,6673,535,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
75970,310,468,37,44,9999,0,1500,0,3628,6149,2,2,1171,441,1353,1,0,60,60,85,0,0,0,32,0,1824,1920,3395,1521,0,25,73,47,47,47,11,15,25,10,32,0,0,6673,535,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,45,31,2,100,0,0,1,19,33,5,0,100,0,0,0,0,121
76970,310,468,37,44,9999,0,1500,0,3628,6196,2,2,1171,441,1353,1,0,60,60,88,0,0,4,33,0,1824,1920,3208,1159,0,23,60,52,31,47,23,15,11,0,28,0,0,6673,535,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,29,23,1,100,0,0,1,19,39,0,0,100,0,0,0,0,121
77970,310,468,37,44,9999,0,1500,0,3628,6269,2,2,1171,441,1353,1,0,59,60,91,0,0,3,65,0,1824,1920,3378,1451,307,22,71,52,50,44,22,19,16,10,30,0,0,6673,535,0,452,6,459,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,45,46,2,100,0,0,1,19,36,0,2,98,0,0,0,307,121
78970,310,468,37,44,9999,0,1500,0,3628,6243,2,2,1171,441,1353,1,0,59,60,95,0,0,2,55,0,1824,1920,3340,1472,311,30,61,47,50,52,14,10,30,18,33,0,0,6673,535,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,44,45,2,100,0,0,1,19,36,0,2,98,0,0,0,311,121
79971,310,468,37,44,9999,0,1500,0,3623,6206,2,2,1171,441,1555,1,0,60,60,94,0,0,0,38,0,1824,1920,3419,1476,306,31,78,44,64,54,27,19,31,14,33,0,0,6673,535,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,45,47,2,100,0,0,1,19,36,0,2,98,0,0,0,306,121
80971,310,468,37,44,9999,0,1500,0,3623,5992,2,2,1171,441,1555,1,0,60,60,96,0,0,0,38,0,1824,1920,3316,1122,0,23,55,55,52,38,14,23,19,9,28,0,0,6673,535,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
81970,310,468,37,44,9999,0,1500,0,3623,6463,2,2,1171,441,1555,1,0,61,60,96,0,0,1,38,0,1824,1920,3146,1139,0,21,63,60,50,50,19,19,21,5,28,0,0,6673,535,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
82970,310,468,37,44,9999,0,1500,0,3623,6112,2,2,1171,441,1555,1,0,60,60,95,0,0,3,26,0,1824,1920,3373,1162,0,19,68,68,64,56,11,19,11,14,28,0,0,6673,535,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
83971,310,468,37,44,9999,0,1500,0,3623,6140,2,2,1171,441,1555,1,0,60,60,96,0,0,5,25,0,1824,1920,3316,1159,0,36,78,69,77,73,30,30,36,5,29,0,0,6673,535,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,29,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
84971,310,468,37,44,9999,0,1500,0,3623,6604,2,2,1171,441,1555,1,0,59,60,95,0,0,0,127,0,1824,1920,3342,1308,318,28,69,55,50,64,28,23,27,10,29,0,0,6673,535,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,45,47,2,100,0,0,1,18,36,0,2,98,0,0,0,318,121
85971,310,468,37,44,9999,0,1500,0,3623,6365,2,2,1171,441,1555,1,0,60,60,97,0,0,7,70,0,1824,1920,3215,1184,0,30,71,50,52,57,30,26,30,10,29,0,0,6673,535,0,452,6,459,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
86971,310,468,37,44,9999,0,1500,0,3623,6423,2,2,1171,441,1555,1,0,60,60,97,0,0,4,40,0,1824,1920,3243,1174,0,30,64,55,44,50,19,5,30,10,29,0,0,6673,535,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
87971,310,468,37,44,9999,0,1500,0,3623,6079,2,2,1171,441,1555,1,0,59,60,97,0,0,0,33,0,1824,1920,3368,1153,0,30,69,40,35,35,30,19,28,0,29,0,0,6673,535,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
88975,304,469,37,44,9999,0,1500,0,3623,6369,2,2,1171,441,1555,1,0,59,60,98,0,0,2,58,0,1824,1920,3385,1144,0,30,64,36,55,47,30,19,28,14,29,0,0,6673,536,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
89973,304,469,37,45,9999,0,1500,0,3619,6257,2,2,1171,441,1555,1,0,60,60,98,0,0,1,46,0,1824,1920,3432,1153,0,26,59,52,36,55,15,26,26,10,29,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
90971,304,469,37,45,9999,0,1500,0,3619,6575,2,2,1171,441,1555,1,0,60,60,97,0,0,5,44,0,1824,1920,3308,1191,0,19,57,50,47,44,15,19,19,0,29,0,0,6673,536,0,452,6,459,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
91971,304,469,37,45,9999,0,1500,0,3619,6159,2,2,1171,441,1353,1,0,59,60,97,0,0,0,122,0,1824,1920,3388,1160,0,23,64,50,52,41,21,23,19,5,30,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
92971,304,469,37,45,9999,0,1500,0,3619,6503,2,2,1171,441,1555,1,0,61,60,98,0,0,4,39,0,1824,1920,3423,1375,303,30,68,31,44,56,30,28,11,5,30,0,0,6673,536,0,452,6,459,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,45,47,2,100,0,0,1,20,36,0,2,98,0,0,0,303,121
93972,304,469,37,45,9999,0,1500,0,3619,6260,2,2,1171,441,1555,1,0,59,60,98,0,0,2,44,0,1824,1920,3229,1117,0,25,57,44,26,35,19,25,11,18,29,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
94972,304,469,37,45,9999,0,1500,0,3619,6351,2,2,1171,441,1555,1,0,61,60,97,0,0,4,48,0,1824,1920,3371,1156,0,27,63,38,29,52,27,19,15,0,27,0,0,6673,536,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
95972,304,469,37,45,9999,0,1500,0,3619,6148,2,2,1171,441,1555,1,0,58,60,97,0,0,3,56,0,1824,1920,3373,1148,0,15,61,36,45,50,0,15,15,13,29,0,0,6673,536,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
96974,304,469,37,45,9999,0,1500,0,3619,6373,2,2,1171,441,1555,1,0,60,60,97,0,0,0,37,0,1824,1920,3270,1194,0,19,60,47,47,36,16,16,19,13,29,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
97978,304,469,37,45,9999,0,1500,0,3618,6342,2,2,1171,441,1555,1,0,60,60,97,0,0,3,46,0,1824,1920,3450,1148,0,28,69,29,25,54,16,28,19,0,30,0,0,6673,536,0,452,6,459,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
98972,304,469,36,45,9999,0,1500,0,3618,6345,2,2,1171,441,1555,1,0,59,60,96,0,0,0,50,0,1824,1920,3433,1175,0,22,63,25,42,44,22,11,21,5,29,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
99973,304,469,36,45,9999,0,1500,0,3617,6029,2,2,1171,441,1555,1,0,60,60,98,0,0,0,76,0,1824,1920,3450,1178,0,33,52,44,61,55,14,16,33,5,30,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
100972,304,469,36,45,9999,0,1500,0,3617,6333,2,2,1171,441,1555,1,0,60,60,98,0,0,0,49,0,1824,1920,3359,1150,0,15,50,42,50,52,15,12,11,13,28,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
101977,304,469,36,45,9999,0,1500,0,3617,6402,2,2,1171,441,1555,1,0,60,60,97,0,0,3,61,0,1824,1920,3408,1162,0,28,63,60,44,44,19,16,28,5,28,0,0,6673,536,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
102972,304,469,36,45,9999,0,1500,0,3617,6221,2,2,1171,441,1555,1,0,60,60,98,0,0,1,83,0,1824,1920,3352,1214,150,28,79,62,41,64,23,27,28,14,27,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,150,121
103974,304,469,36,45,9999,0,1500,0,3617,6105,2,2,1171,441,1555,1,0,59,60,96,0,0,5,48,0,1824,1920,3268,1159,0,27,61,35,52,52,23,23,27,10,29,0,0,6673,536,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
104974,304,469,36,45,9999,0,1500,0,3617,6047,2,2,1171,441,1555,1,0,60,60,97,0,0,0,44,0,1824,1920,3407,1154,0,31,72,42,47,38,31,11,14,5,29,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
105977,304,469,36,45,9999,0,1500,0,3617,6271,2,2,1171,441,1555,1,0,61,60,96,0,0,2,37,0,1824,1920,3389,1303,306,25,63,57,44,50,25,15,25,0,32,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,45,47,2,100,0,0,1,19,36,0,2,98,0,0,0,306,121
106973,304,469,36,45,9999,0,1500,0,3617,6405,2,2,1171,441,1555,1,0,61,60,99,0,0,1,55,0,1824,1920,3068,1903,318,19,66,44,47,50,15,19,11,18,36,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,51,54,2,100,0,0,1,19,32,5,2,98,0,0,0,318,121
107973,304,469,36,45,9999,0,1500,0,3617,6528,2,2,1171,441,1555,1,0,60,60,98,0,0,1,28,0,1824,1920,3302,1493,300,23,44,47,42,63,21,23,23,10,33,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,47,2,100,0,0,1,18,36,0,2,98,0,0,0,300,121
108977,309,469,36,45,9999,0,1500,0,3617,6572,2,2,1171,441,1555,1,0,60,60,98,0,0,9,41,0,1824,1920,3102,1122,0,27,63,47,31,52,23,22,27,0,28,0,0,6673,537,0,453,6,460,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
109972,309,469,36,45,9999,0,1500,0,3612,6595,2,2,1171,441,1804,1,0,60,60,97,0,0,3,42,0,1824,1920,3206,1266,349,33,63,47,52,50,23,33,11,10,33,0,0,6673,537,0,453,6,460,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,45,47,2,100,0,0,1,18,36,0,2,98,0,0,0,349,121
110974,309,469,36,45,9999,0,1500,0,3612,6360,2,2,1171,441,1353,1,0,60,60,98,0,0,1,39,0,1824,1920,3304,1188,0,11,66,47,33,50,10,5,11,9,30,0,0,6673,537,0,453,6,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
111976,309,469,36,45,9999,0,1500,0,3612,6277,2,2,1171,441,1353,1,0,60,60,97,0,0,0,51,0,1824,1920,3315,1185,0,28,73,44,55,57,25,15,28,10,32,0,0,6673,537,0,453,6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,46,2,100,0,0,1,18,36,0,2,98,0,0,0,0,121
112974,309,469,36,45,9999,0,1500,0,3612,6230,2,2,1171,441,1555,1,0,60,60,97,0,0,0,36,0,1824,1920,3294,1146,0,29,69,50,35,44,15,29,21,5,30,0,0,6673,537,0,453,6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
113975,309,469,36,45,9999,0,1500,0,3612,6310,2,2,1171,441,1555,1,0,60,60,97,0,0,0,39,0,1824,1920,3190,1313,164,19,57,39,44,52,14,5,19,13,29,0,0,6673,537,0,453,6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,164,121
114973,309,469,36,45,9999,0,1500,0,3612,6342,2,2,1171,441,1555,1,0,60,60,96,0,0,4,40,0,1824,1920,3380,1373,307,23,66,71,50,64,19,15,23,18,31,0,0,6673,537,0,453,6,460,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,307,121
115973,309,469,36,45,9999,0,1500,0,3612,6505,2,2,1171,441,1555,1,0,60,60,96,0,0,5,61,0,1824,1920,3444,1175,0,21,60,39,50,57,21,15,19,0,33,0,0,6673,537,0,453,6,460,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,45,31,2,100,0,0,1,19,33,5,0,100,0,0,0,0,121
116975,309,469,36,45,9999,0,1500,0,3612,6404,2,2,1171,441,1555,1,0,60,60,95,0,0,0,45,0,1824,1920,3313,1465,0,30,64,44,44,57,30,19,21,5,31,0,0,6673,537,0,453,6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
117974,309,469,36,45,9999,0,1500,0,3612,6736,2,2,1171,441,1555,1,0,59,60,95,0,0,3,44,0,1824,1920,3521,1200,0,28,63,52,44,72,28,0,25,10,30,0,0,6673,537,0,453,6,460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,29,23,1,100,0,0,1,20,38,0,0,100,0,0,0,0,121
118974,309,469,36,45,9999,0,1500,0,3612,6234,2,2,1171,441,1555,1,0,60,60,94,0,0,4,40,0,1824,1920,3514,1188,0,16,60,36,52,57,15,14,16,5,30,0,0,6673,537,0,453,6,460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,20,38,0,0,100,0,0,0,0,121
119974,309,469,36,45,9999,0,1500,0,3618,6385,2,2,1171,441,1555,1,0,60,60,95,0,0,0,52,0,1824,1920,3475,1189,0,37,61,52,47,50,37,30,37,0,30,0,0,6673,537,0,453,6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
120975,309,469,36,45,9999,0,1500,0,3618,6360,2,2,1171,441,1555,1,0,60,60,96,0,0,0,61,0,1824,1920,3417,1212,0,27,71,55,55,55,23,27,27,10,29,0,0,6673,537,0,453,6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
121974,309,469,36,45,9999,0,1500,0,3618,6696,2,2,1171,441,1555,1,0,61,60,98,0,0,0,46,0,1824,1920,3381,1156,0,33,61,52,54,64,23,11,33,5,28,0,0,6673,537,0,453,6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
122976,309,469,36,45,9999,0,1500,0,3618,6219,2,2,1171,441,1555,1,0,60,60,99,0,0,3,54,0,1824,1920,3417,1170,0,27,47,52,38,33,27,11,11,0,29,0,0,6673,537,0,453,6,460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
123974,309,469,36,45,9999,0,1500,0,3618,6418,2,2,1171,441,1555,1,0,60,60,99,0,0,0,61,0,1824,1920,3484,1454,325,30,76,55,60,66,15,30,21,5,32,0,0,6673,537,0,453,6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,42,41,2,100,0,0,1,18,36,0,1,99,0,0,0,325,121
124975,309,469,36,45,9999,0,1500,0,3614,6353,2,2,1171,441,1555,1,0,59,60,99,0,0,4,65,0,1824,1920,3428,1123,0,27,55,52,47,54,27,11,25,9,28,0,0,6673,537,0,453,6,460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
125974,309,469,36,45,9999,0,1500,0,3614,6346,2,2,1171,441,1555,1,0,60,60,99,0,0,2,37,0,1824,1920,3510,1181,0,36,59,47,41,37,19,15,36,17,28,0,0,6673,537,0,453,6,460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
126974,309,469,36,45,9999,0,1500,0,3614,6143,2,2,1171,441,1353,1,0,59,60,99,0,0,4,81,0,1824,1920,3455,1144,0,25,66,50,38,44,23,15,25,5,30,0,0,6673,537,0,453,6,460,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
127975,309,469,36,45,9999,0,1500,0,3614,6331,2,2,1171,441,1555,1,0,60,60,99,0,0,2,64,0,1824,1920,3228,1872,313,15,73,50,50,50,11,15,11,10,38,0,0,6673,537,0,453,6,460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,51,55,2,100,0,0,1,18,33,5,2,98,0,0,0,313,121
128978,305,469,36,45,9999,0,1500,0,3614,6382,2,2,1171,441,1555,1,0,60,60,99,0,0,2,74,0,1824,1920,3219,1501,310,23,77,44,33,44,23,23,21,5,36,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,51,54,2,100,0,0,1,18,33,5,2,98,0,0,0,310,121
129974,305,469,36,45,9999,0,1500,0,3614,6382,2,2,1171,441,1804,1,0,60,60,98,0,0,1,73,0,1824,1920,3222,1298,186,27,59,61,64,47,27,15,25,5,28,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,186,121
130975,305,469,36,45,9999,0,1500,0,3614,6432,2,2,1171,441,1804,1,0,60,60,98,0,0,0,22,0,1824,1920,3302,1435,305,27,64,35,42,55,11,27,16,0,34,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,46,2,100,0,0,1,18,36,0,2,98,0,0,0,305,121
131975,305,469,36,45,9999,0,1500,0,3614,6132,2,2,1171,441,1804,1,0,61,60,98,0,0,0,35,0,1824,1920,3291,1086,0,19,65,35,52,50,19,15,15,10,28,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,29,23,1,100,0,0,1,19,39,0,0,100,0,0,0,0,121
132975,305,469,36,45,9999,0,1500,0,3614,6472,2,2,1171,441,1804,1,0,60,60,98,0,0,1,35,0,1824,1920,3382,1455,323,16,69,47,43,52,16,15,15,18,33,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,46,2,100,0,0,1,19,36,0,2,98,0,0,0,323,121
133974,305,469,36,45,9999,0,1500,0,3614,6472,2,2,1171,441,1804,1,0,60,60,97,0,0,2,34,0,1824,1920,3321,1458,314,23,52,39,55,50,23,15,21,0,33,0,0,6673,536,0,452,6,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,45,46,2,100,0,0,1,19,36,0,2,98,0,0,0,314,121
134975,305,469,36,45,9999,0,1500,0,3614,6338,2,2,1171,441,1804,1,0,60,60,97,0,0,0,16,0,1824,1920,3260,1242,307,28,63,52,57,68,14,27,28,9,32,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,44,46,2,100,0,0,1,18,36,0,2,98,0,0,0,307,121
135974,305,469,36,45,9999,0,1500,0,3614,6454,2,2,1171,441,1804,1,0,60,60,97,0,0,0,30,0,1824,1920,3126,1472,0,34,68,52,59,41,11,27,34,10,33,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,47,46,2,100,0,0,1,17,33,5,1,99,0,0,0,0,121
136974,305,469,36,45,9999,0,1500,0,3614,6610,2,2,1171,441,1804,1,0,61,60,97,0,0,0,48,0,1824,1920,3249,1440,300,19,66,31,50,66,14,19,19,5,32,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,44,48,2,100,0,0,1,18,36,0,2,98,0,0,0,300,121
137974,305,469,36,45,9999,0,1500,0,3614,6544,2,2,1171,441,1804,1,0,60,60,96,0,0,2,32,0,1824,1920,3273,1437,296,26,60,52,50,44,15,26,23,5,32,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,45,46,2,100,0,0,1,17,36,0,2,98,0,0,0,296,121
138975,305,469,36,45,9999,0,1500,0,3614,6490,2,2,1171,441,1804,1,0,60,60,97,0,0,0,43,0,1824,1920,3211,1063,0,19,66,42,59,60,19,5,15,9,28,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
139976,305,469,36,45,9999,0,1500,0,3613,6416,2,2,1171,441,1804,1,0,60,60,97,0,0,0,26,0,1824,1920,3323,1100,0,25,52,58,55,54,23,11,25,18,27,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
140976,305,469,36,45,9999,0,1500,0,3613,6304,2,2,1171,441,1804,1,0,60,60,97,0,0,0,37,0,1824,1920,3242,1339,304,21,66,33,60,54,15,5,21,5,32,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,45,46,2,100,0,0,1,19,36,0,2,98,0,0,0,304,121
141978,305,469,36,45,9999,0,1500,0,3613,6340,2,2,1171,441,1804,1,0,60,60,97,0,0,0,60,0,1824,1920,3223,1145,0,28,61,52,39,50,28,23,11,0,28,0,0,6673,536,0,452,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
142974,305,469,36,45,9999,0,1500,0,3613,6286,2,2,1171,441,1804,1,0,60,60,97,0,0,1,42,0,1824,1920,3178,1069,0,26,62,31,44,36,26,14,21,18,25,0,0,6673,536,0,452,6,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,30,23,1,100,0,0,1,16,38,0,0,100,0,0,0,0,121
