Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
88000,206,924,44,44,9999,0,1500,0,3655,6326,2,2,1171,441,1804,1,0,61,60,92,0,0,1,2,0,1824,1920,3125,1813,199,34,44,52,50,47,34,16,19,23,38,0,0,7397,962,0,917,1,918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,51,90,2,99,1,0,1,15,27,1,1,99,0,0,0,199,121
89001,206,924,44,44,9999,0,1500,0,3655,6239,2,2,1171,441,1804,1,0,60,60,92,0,0,4,2,0,1824,1920,3317,1812,205,27,55,47,33,47,5,5,27,31,37,0,0,7397,962,0,917,1,918,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,51,90,2,99,1,0,1,15,27,1,1,99,0,0,0,205,121
90000,206,924,44,44,9999,0,1500,0,3655,6315,2,2,1171,441,1804,1,0,60,60,93,0,0,3,3,0,1824,1920,3154,1811,198,11,59,45,25,42,10,11,10,11,37,0,0,7397,962,0,917,1,918,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,51,90,2,99,1,0,1,15,27,1,1,99,0,0,0,198,121
91004,206,924,44,44,9999,0,1500,0,3655,6381,2,2,1171,441,1804,1,0,61,60,93,0,0,0,27,0,1824,1920,3334,1813,199,31,55,69,57,52,27,31,21,5,38,0,0,7397,962,0,917,1,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,51,90,2,99,1,0,1,15,27,1,1,99,0,0,0,199,121
91949,206,924,44,44,9999,0,1500,0,3655,7500,2,2,2419,441,2000,1,0,61,60,93,0,0,0,27,0,1824,1920,3334,1813,199,31,55,69,57,52,27,31,21,5,38,0,0,7397,962,0,917,1,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,48,61,2,99,1,0,1,14,34,1,2,98,0,0,0,199,121
103005,124,959,44,44,9999,0,1370,0,3663,5018,2,2,1171,441,2000,1,0,45,60,94,0,0,7,95,0,1824,1920,2327,1015,0,5,47,47,47,42,4,5,5,0,21,0,0,7408,1003,0,949,4,953,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,23,28,1,100,0,0,1,37,44,12,1,99,0,0,0,0,121
104289,124,959,44,44,9999,0,1500,0,3663,6630,2,2,1171,441,2000,1,0,44,60,36,0,0,17,76,0,1832,1920,3255,1146,0,76,100,94,81,85,76,69,64,100,26,0,0,7408,1003,0,949,4,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
104998,124,959,44,44,9999,0,1500,0,3649,7500,2,2,1171,441,1804,1,0,51,60,96,1,0,12,64,0,1824,1920,3096,1248,340,36,81,84,81,68,35,36,25,55,28,0,0,7408,1003,0,949,4,953,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,35,34,1,100,0,0,1,18,37,0,1,99,0,0,0,340,121
106000,124,959,44,44,9999,0,1500,0,3649,7458,2,2,1171,441,2000,1,0,60,60,103,0,0,3,63,0,1824,1920,3035,1140,0,35,100,100,95,94,29,35,31,47,27,0,0,7408,1003,0,949,4,953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
106999,124,959,44,44,9999,0,1500,0,3649,6929,2,2,1171,441,1353,1,0,60,60,99,0,0,0,17,0,1824,1920,3261,1458,422,25,78,73,85,72,5,25,11,13,34,0,0,7408,1003,0,949,4,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,45,45,2,100,0,0,1,19,36,0,2,98,0,0,0,422,121
107997,124,959,44,44,9999,0,1500,0,3649,6637,2,2,1171,441,2000,1,0,60,60,97,0,0,0,24,0,1824,1920,3240,1441,375,26,94,94,95,90,11,16,26,0,33,0,0,7408,1003,0,949,4,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,46,46,2,100,0,0,1,19,36,0,2,98,0,0,0,375,121
108997,124,959,44,44,9999,0,1500,0,3649,6338,2,2,1171,441,2000,1,0,60,60,97,0,0,1,20,0,1824,1920,3094,1462,470,25,71,68,68,68,25,22,16,100,33,0,0,7408,1003,0,949,4,953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,45,2,100,0,0,1,18,36,0,2,98,0,0,0,470,121
109997,124,959,44,44,9999,0,1500,0,3649,6444,2,2,1171,441,2000,1,0,60,60,95,0,0,0,13,0,1824,1920,3031,1442,358,25,65,50,71,68,16,16,25,10,32,0,0,7408,1003,0,949,4,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,45,46,2,100,0,0,1,18,36,0,2,98,0,0,0,358,121
110997,124,959,44,44,9999,0,1500,0,3649,6042,2,2,1171,441,2000,1,0,61,60,95,0,0,1,34,0,1824,1920,3136,1128,0,25,84,76,64,82,21,16,25,14,28,0,0,7408,1003,0,949,4,953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
111997,124,959,44,44,9999,0,1500,0,3649,6294,2,2,1171,441,1804,1,0,60,60,94,0,0,0,67,0,1824,1920,3318,1219,0,25,52,44,52,44,23,21,25,5,32,0,0,7408,1003,0,949,4,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,44,31,2,100,0,0,1,18,33,5,0,100,0,0,0,0,121
112997,124,959,44,44,9999,0,1500,0,3649,6068,2,2,1171,441,1804,1,0,60,60,94,0,0,2,59,0,1824,1920,3276,1128,0,21,57,42,50,57,11,15,21,10,28,0,0,7408,1003,0,949,4,953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
113998,124,959,44,44,9999,0,1500,0,3649,6068,2,2,1171,441,1804,1,0,60,60,95,0,0,0,41,0,1824,1920,3267,1118,0,30,52,38,47,42,5,30,15,10,28,0,0,7408,1003,0,949,4,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
114998,124,959,44,44,9999,0,1500,0,3660,5918,2,2,1171,441,1804,1,0,61,60,94,0,0,2,14,0,1824,1920,3193,1116,0,31,61,50,50,63,23,16,31,0,27,0,0,7408,1003,0,949,4,953,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
115997,124,959,44,44,9999,0,1500,0,3660,6877,2,2,1171,441,1804,1,0,59,60,95,0,0,2,58,0,1824,1920,3222,1107,0,37,61,60,63,68,31,23,37,5,28,0,0,7408,1003,0,949,4,953,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,29,23,1,100,0,0,1,19,39,0,0,100,0,0,0,0,121
116998,124,959,44,44,9999,0,1500,0,3660,6708,2,2,1171,441,1804,1,0,60,60,94,0,0,2,131,0,1824,1920,3233,1089,0,21,71,60,63,58,19,21,16,80,26,0,0,7408,1003,0,949,4,953,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
117997,124,959,44,44,9999,0,1500,0,3660,6317,2,2,1171,441,1353,1,0,59,60,94,0,0,4,20,0,1824,1920,3393,1158,0,11,50,50,52,42,10,11,6,5,29,0,0,7408,1003,0,949,4,953,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
118999,124,959,44,44,9999,0,1500,0,3660,6200,2,2,1171,441,1555,1,0,60,60,95,0,0,0,100,0,1824,1920,3229,1192,0,30,72,75,64,76,28,25,30,10,28,0,0,7408,1003,0,949,4,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,29,23,1,100,0,0,1,20,39,0,0,100,0,0,0,0,121
119997,124,959,44,44,9999,0,1500,0,3660,6207,2,2,1171,441,1555,1,0,60,60,95,0,0,7,126,0,1824,1920,3293,1162,0,15,64,47,54,54,5,15,15,5,28,0,0,7408,1003,0,949,4,953,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
121000,124,959,44,44,9999,0,1500,0,3660,6185,2,2,1171,441,1804,1,0,61,60,96,0,0,2,154,0,1824,1920,3328,1460,465,23,64,26,62,57,23,14,23,5,33,0,0,7408,1003,0,949,4,953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,45,46,2,100,0,0,1,18,36,0,2,98,0,0,0,465,121
121998,124,959,44,44,9999,0,1500,0,3660,6690,2,2,1171,441,1804,1,0,60,60,96,0,0,0,133,0,1824,1920,3120,1475,333,14,61,44,47,54,5,14,11,0,33,0,0,7408,1003,0,949,4,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,46,47,2,100,0,0,1,18,36,0,2,98,0,0,0,333,121
122998,124,959,44,44,9999,0,1500,0,3660,6317,2,2,1171,441,1804,1,0,60,60,96,0,0,4,89,0,1824,1920,3254,1435,402,26,63,39,29,39,10,26,19,10,31,0,0,7408,1003,0,949,4,953,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,45,46,2,100,0,0,1,17,36,0,2,98,0,0,0,402,121
124005,262,1081,44,44,9999,0,1500,0,3660,6364,2,2,1171,441,1804,1,0,60,60,95,0,0,3,86,0,1824,1920,3316,1417,381,35,70,77,68,73,34,16,35,26,32,0,0,7596,1107,0,1076,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,45,56,2,99,1,0,1,17,35,0,2,98,0,0,0,381,121
124998,262,1081,44,44,9999,0,1500,0,3650,6394,2,2,1171,441,1804,1,0,60,60,95,0,0,1,163,0,1824,1920,3123,1444,302,28,68,61,52,58,15,23,28,14,33,0,0,7596,1107,0,1076,0,1077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,45,47,2,100,0,0,1,18,36,0,2,98,0,0,0,302,121
125998,262,1081,44,44,9999,0,1500,0,3650,6274,2,2,1171,441,1804,1,0,61,60,94,0,0,8,167,0,1824,1920,3281,1444,325,36,80,44,39,61,19,36,21,0,32,0,0,7596,1107,0,1076,0,1077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,45,47,2,100,0,0,1,19,36,0,2,98,0,0,0,325,121
126999,262,1081,44,44,9999,0,1500,0,3650,6402,2,2,1171,441,1804,1,0,60,60,95,0,0,1,160,0,1824,1920,3166,1469,295,22,50,39,55,57,22,15,16,0,33,0,0,7596,1107,0,1076,0,1077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,44,48,2,100,0,0,1,18,36,0,2,98,0,0,0,295,121
128000,262,1081,44,44,9999,0,1500,0,3650,6059,2,2,1171,441,1804,1,0,58,60,96,0,0,5,74,0,1824,1920,3302,1142,0,19,66,42,47,50,14,19,5,0,28,0,0,7596,1107,0,1076,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
128999,262,1081,44,44,9999,0,1500,0,3650,6194,2,2,1171,441,1804,1,0,60,60,96,0,0,1,76,0,1824,1920,3250,1103,0,34,50,38,60,52,10,11,34,9,28,0,0,7596,1107,0,1076,0,1077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
129998,262,1081,44,44,9999,0,1500,0,3650,6022,2,2,1171,441,1804,1,0,60,60,96,0,0,5,72,0,1824,1920,3228,1114,0,19,68,45,44,44,5,19,6,0,26,0,0,7596,1107,0,1076,0,1077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
130999,262,1081,44,44,9999,0,1500,0,3650,6256,2,2,1171,441,1353,1,0,61,60,96,0,0,0,47,0,1824,1920,3047,1085,0,15,76,42,36,41,15,15,11,9,27,0,0,7596,1107,0,1076,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
131998,262,1081,44,44,9999,0,1500,0,3650,5949,2,2,1171,441,1353,1,0,59,60,95,0,0,3,17,0,1824,1920,3426,1191,0,11,60,42,50,52,5,0,11,14,29,0,0,7596,1107,0,1076,0,1077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
133001,262,1081,44,44,9999,0,1500,0,3650,5989,2,2,1171,441,1353,1,0,60,60,94,0,0,1,12,0,1824,1920,3412,1185,0,31,52,44,44,54,22,23,31,0,29,0,0,7596,1107,0,1076,0,1077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
134000,262,1081,44,44,9999,0,1500,0,3650,5558,2,2,1171,441,1353,1,0,55,60,94,0,0,3,8,0,1824,1920,3166,986,0,23,60,38,26,50,19,23,10,5,26,0,0,7596,1107,0,1076,0,1077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,30,23,1,100,0,0,1,15,36,0,0,100,0,0,0,0,121
135000,262,1081,44,44,9999,0,1500,0,3666,5564,2,2,1171,441,1353,1,0,60,60,94,0,0,5,56,0,1824,1920,3179,1075,0,11,42,35,60,27,5,11,10,9,25,0,0,7596,1107,0,1076,0,1077,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
136000,262,1081,44,44,9999,0,1500,0,3666,5902,2,2,1171,441,1353,1,0,60,60,96,0,0,2,89,0,1824,1920,2984,1043,0,14,50,47,55,33,5,5,14,10,27,0,0,7596,1107,0,1076,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
136998,262,1081,44,44,9999,0,1500,0,3666,5509,2,2,1171,441,1353,1,0,59,60,91,0,0,3,92,0,1824,1920,2869,992,0,26,37,35,35,39,26,0,14,5,25,0,0,7596,1107,0,1076,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
137999,262,1081,44,44,9999,0,1497,0,3666,5488,2,2,1171,441,1353,1,0,58,60,87,0,0,7,38,0,1824,1920,2870,1014,0,26,52,26,18,50,26,10,5,9,26,0,0,7596,1107,0,1076,0,1077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,29,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
138999,262,1081,44,44,9999,0,1376,0,3666,5044,2,2,1171,441,1353,1,0,60,60,81,0,0,6,8,0,1824,1920,2836,810,0,19,42,22,42,35,19,10,14,13,23,0,0,7596,1107,0,1076,0,1077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,13,38,0,0,100,0,0,0,0,121
139999,262,1081,44,44,9999,0,1336,0,3666,4897,2,2,1171,441,1353,1,0,40,60,82,0,0,19,11,0,1824,1920,3190,1064,0,10,42,29,31,26,5,5,10,10,27,0,0,7596,1107,0,1076,0,1077,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
141000,262,1081,44,44,9999,0,1492,0,3666,5469,2,2,1171,441,1555,1,0,61,60,86,0,0,8,11,0,1824,1920,3163,1076,0,22,44,45,36,35,22,10,18,5,27,0,0,7596,1107,0,1076,0,1077,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
142000,262,1081,44,44,9999,0,1500,0,3666,5579,2,2,1171,441,1555,1,0,60,60,83,0,0,0,77,0,1824,1920,3212,1107,0,14,57,36,38,42,10,14,0,14,28,0,0,7596,1107,0,1076,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
143002,262,1081,44,44,9999,0,1500,0,3666,5539,2,2,1171,441,1804,1,0,61,60,80,0,0,0,71,0,1824,1920,2946,1469,0,14,60,44,36,37,14,10,0,14,31,0,0,7596,1107,0,1076,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,46,31,2,100,0,0,1,19,34,6,0,100,0,0,0,0,121
144003,275,1081,44,44,9999,0,1355,0,3666,4967,2,2,1171,441,1353,1,0,61,60,81,0,0,0,71,0,1824,1920,2946,1469,0,14,60,44,36,37,14,10,0,14,31,0,0,7596,1109,0,1075,1,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,14,38,0,0,100,0,0,0,0,121
145000,275,1081,44,44,9999,0,1315,0,3678,4836,2,2,1171,441,1353,1,0,47,60,73,0,0,12,19,0,1824,1920,3206,1063,0,26,57,38,29,42,14,14,26,5,26,0,0,7596,1109,0,1075,1,1076,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
146002,275,1081,44,44,9999,0,1500,0,3678,6039,2,2,1171,441,1353,1,0,58,60,76,0,0,17,48,0,1824,1920,3269,1077,0,19,55,42,52,23,19,14,5,9,28,0,0,7596,1109,0,1075,1,1076,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,25,23,2,100,0,0,2,28,41,0,0,100,0,0,0,0,121
147000,275,1081,44,44,9999,0,1500,0,3678,5719,2,2,1171,441,1555,1,0,55,60,77,0,0,9,40,0,1824,1920,3350,1173,0,25,85,66,66,81,16,16,25,22,30,0,0,7596,1109,0,1075,1,1076,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,29,23,1,100,0,0,1,20,39,0,0,100,0,0,0,0,121
148001,275,1081,44,44,9999,0,1500,0,3678,5774,2,2,1171,441,1555,1,0,59,60,78,0,0,2,27,0,1824,1920,3293,1147,0,26,47,37,42,29,26,10,18,5,28,0,0,7596,1109,0,1075,1,1076,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
149001,275,1081,44,44,9999,0,1500,0,3678,5756,2,2,1171,441,1555,1,0,60,60,77,0,0,2,36,0,1824,1920,3231,1139,0,11,54,31,38,50,5,10,11,0,29,0,0,7596,1109,0,1075,1,1076,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
150000,275,1081,44,44,9999,0,1500,0,3678,5671,2,2,1171,441,1555,1,0,60,60,75,0,0,0,35,0,1824,1920,3078,1122,0,11,60,42,33,44,10,11,5,10,29,0,0,7596,1109,0,1075,1,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
150999,275,1081,44,44,9999,0,1500,0,3678,5748,2,2,1171,441,1555,1,0,60,60,75,0,0,1,50,0,1824,1920,3262,1089,0,26,52,47,60,63,26,16,14,0,29,0,0,7596,1109,0,1075,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
151999,275,1081,44,44,9999,0,1500,0,3678,5855,2,2,1171,441,1555,1,0,60,60,75,0,0,0,38,0,1824,1920,3214,1101,0,14,52,33,29,35,11,14,10,5,27,0,0,7596,1109,0,1075,1,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
153000,275,1081,44,44,9999,0,1500,0,3678,5980,2,2,1171,441,1555,1,0,60,60,77,0,0,1,28,0,1824,1920,3262,1136,0,19,57,45,25,36,5,19,14,13,29,0,0,7596,1109,0,1075,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
154000,275,1081,44,44,9999,0,1500,0,3678,5932,2,2,1171,441,1555,1,0,60,60,78,0,0,1,12,0,1824,1920,3171,1157,0,15,47,44,50,36,10,15,5,0,29,0,0,7596,1109,0,1075,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
155001,275,1081,43,44,9999,0,1500,0,3659,5876,2,2,1171,441,1555,1,0,60,60,81,0,0,1,24,0,1824,1920,3327,1165,0,34,66,42,26,38,34,28,21,5,28,0,0,7596,1109,0,1075,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
156002,275,1081,43,44,9999,0,1500,0,3659,6212,2,2,1171,441,1555,1,0,61,60,84,0,0,0,25,0,1824,1920,3373,1502,308,36,71,60,55,52,0,5,36,30,31,0,0,7596,1109,0,1075,1,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,45,45,2,100,0,0,1,19,36,1,2,98,0,0,0,308,121
157002,275,1081,43,44,9999,0,1500,0,3647,6433,2,2,1171,441,1555,1,0,60,60,89,0,0,3,52,0,1824,1920,3325,1852,291,21,64,57,71,57,11,11,21,14,39,0,0,7596,1109,0,1075,1,1076,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,52,47,2,100,0,0,1,20,30,5,1,99,0,0,0,291,121
158000,275,1081,43,44,9999,0,1500,0,3647,6342,2,2,1171,441,1555,1,0,60,60,91,0,0,2,35,0,1824,1920,3144,1704,479,30,55,55,38,58,30,16,27,5,39,0,0,7596,1109,0,1075,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,48,46,2,100,0,0,1,19,35,2,1,99,0,0,0,479,121
159000,275,1081,43,44,9999,0,1500,0,3647,6287,2,2,1171,441,1555,1,0,60,60,92,0,0,1,13,0,1824,1920,3212,1448,474,25,66,44,57,55,15,21,25,14,32,0,0,7596,1109,0,1075,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,46,46,2,100,0,0,1,19,36,0,2,98,0,0,0,474,121
160000,275,1081,43,44,9999,0,1500,0,3647,6148,2,2,1171,441,1555,1,0,61,60,94,0,0,2,51,0,1824,1920,3413,1471,659,25,61,47,44,47,19,25,21,9,36,0,0,7596,1109,0,1075,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,47,45,2,100,0,0,1,20,36,0,2,98,0,0,0,659,121
161001,275,1081,43,44,9999,0,1500,0,3647,6240,2,2,1171,441,1555,1,0,59,60,94,0,0,3,19,0,1824,1920,3387,1469,645,23,63,28,52,57,23,21,16,0,35,0,0,7596,1109,0,1075,1,1076,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,48,47,2,100,0,0,1,21,36,0,2,98,0,0,0,645,121
162001,275,1081,43,44,9999,0,1500,0,3647,6320,2,2,1171,441,1555,1,0,60,60,96,0,0,2,174,0,1824,1920,3105,1143,0,21,73,41,50,41,19,21,19,0,30,0,0,7596,1109,0,1075,1,1076,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
163001,275,1081,43,44,9999,0,1500,0,3647,6021,2,2,1171,441,1555,1,0,60,60,96,0,0,3,97,0,1824,1920,3340,1157,0,19,57,41,38,57,19,16,11,18,30,0,0,7596,1109,0,1075,1,1076,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
164005,270,1082,43,44,9999,0,1500,0,3647,5919,2,2,1171,441,1555,1,0,60,60,96,0,0,3,38,0,1824,1920,3309,1132,0,19,55,36,42,63,0,19,6,14,29,0,0,7596,1110,0,1076,1,1078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
165009,270,1082,43,44,9999,0,1500,0,3656,5959,2,2,1171,441,1555,1,0,60,60,95,0,0,6,101,0,1824,1920,3304,1149,0,14,61,57,41,52,14,5,11,0,29,0,0,7596,1110,0,1076,1,1078,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
